"Protocol","Start Date","Start Date (Julian)","Sample Start Date","Sample Start Date (Julian)","Sample End Date","Sample End Date (Julian)","Time To Sample (hh:mm:ss)","Target Volume (ml)","Actual Volume (ml)","Difference (ml)","WCR Sample Start Date","WCR Sample Start Date (Julian)","WCR Sample End Date","WCR Sample End Date (Julian)","WCR Time To Sample (hh:mm:ss)","WCR Target Volume (ml)","WCR Actual Volume (ml)","WCR Difference (ml)"
"bac wcr","2020-01-08 06:04:56 -08:00","8.25","2020-01-08 06:15:39 -08:00","8.26","2020-01-08 06:42:13 -08:00","8.28","0:26:34","2000.0","537.5","1462.5"
"bac wcr","2020-01-08 18:04:51 -08:00","8.75","2020-01-08 18:15:35 -08:00","8.76","2020-01-08 18:44:05 -08:00","8.78","0:28:29","2000.0","623.4","1376.6"
"bac wcr","2020-01-09 06:05:05 -08:00","9.25","2020-01-09 06:15:52 -08:00","9.26","2020-01-09 06:41:30 -08:00","9.28","0:25:38","2000.0","572.8","1427.2"
"bac wcr","2020-01-09 18:04:47 -08:00","9.75","2020-01-09 18:15:34 -08:00","9.76","2020-01-09 18:35:38 -08:00","9.77","0:20:4","2000.0","498.8","1501.2"
"bac wcr","2020-01-10 06:04:53 -08:00","10.25","2020-01-10 06:15:39 -08:00","10.26","2020-01-10 06:39:52 -08:00","10.28","0:24:13","2000.0","524.4","1475.6"
"bac wcr","2020-01-10 18:04:58 -08:00","10.75","2020-01-10 18:15:43 -08:00","10.76","2020-01-10 18:40:37 -08:00","10.78","0:24:53","2000.0","598.9","1401.1"
"bac wcr","2020-01-11 06:04:57 -08:00","11.25","2020-01-11 06:15:44 -08:00","11.26","2020-01-11 06:49:35 -08:00","11.28","0:33:51","2000.0","600.0","1400"
"bac wcr","2020-01-11 18:04:49 -08:00","11.75","2020-01-11 18:15:34 -08:00","11.76","2020-01-11 18:40:02 -08:00","11.78","0:24:27","2000.0","575.0","1425"
"bac wcr","2020-01-12 06:04:51 -08:00","12.25","2020-01-12 06:15:36 -08:00","12.26","2020-01-12 06:57:59 -08:00","12.29","0:42:22","2000.0","750.0","1250"
"bac wcr","2020-01-12 18:04:52 -08:00","12.75","2020-01-12 18:15:38 -08:00","12.76","2020-01-12 18:40:24 -08:00","12.78","0:24:46","2000.0","675.0","1325"
"bac wcr","2020-01-13 06:04:57 -08:00","13.25","2020-01-13 06:15:37 -08:00","13.26","2020-01-12 18:40:24 -08:00","12.78","0:24:46","2000.0","",""
"bac wcr","2020-01-13 09:03:06 -08:00","13.38","2020-01-13 09:13:49 -08:00","13.38","2020-01-13 20:39:36 -08:00","13.86","11:25:47","2000.0","48.1","1951.9"
"bac wcr","2020-01-13 21:11:45 -08:00","13.88","2020-01-13 21:22:25 -08:00","13.89","2020-01-13 21:52:32 -08:00","13.91","0:30:7","2000.0","646.3","1353.7"
"bac wcr","2020-01-14 06:05:02 -08:00","14.25","2020-01-14 06:15:53 -08:00","14.26","2020-01-14 06:42:14 -08:00","14.28","0:26:20","2000.0","650.0","1350"
"bac wcr","2020-01-14 18:04:56 -08:00","14.75","2020-01-14 18:15:41 -08:00","14.76","2020-01-14 18:38:13 -08:00","14.78","0:22:32","2000.0","650.0","1350"
"bac wcr","2020-01-15 06:04:58 -08:00","15.25","2020-01-15 06:15:42 -08:00","15.26","2020-01-15 06:50:54 -08:00","15.29","0:35:11","2000.0","690.6","1309.4"
"bac wcr","2020-01-15 18:04:53 -08:00","15.75","2020-01-15 18:15:35 -08:00","15.76","2020-01-15 18:43:03 -08:00","15.78","0:27:28","2000.0","574.9","1425.1"
"bac wcr","2020-01-16 06:04:55 -08:00","16.25","2020-01-16 06:15:48 -08:00","16.26","2020-01-16 06:43:33 -08:00","16.28","0:27:45","2000.0","675.0","1325"
"bac wcr","2020-01-16 18:04:58 -08:00","16.75","2020-01-16 18:15:41 -08:00","16.76","2020-01-16 18:27:39 -08:00","16.77","0:11:57","2000.0","173.4","1826.6"
"bac wcr","2020-01-17 06:04:54 -08:00","17.25","2020-01-17 06:15:46 -08:00","17.26","2020-01-17 06:27:10 -08:00","17.27","0:11:24","2000.0","143.8","1856.2"
"bac wcr","2020-01-17 18:04:51 -08:00","17.75","2020-01-17 18:15:42 -08:00","17.76","2020-01-17 18:26:58 -08:00","17.77","0:11:15","2000.0","198.5","1801.5"
"bac wcr","2020-01-18 06:04:57 -08:00","18.25","2020-01-18 06:15:45 -08:00","18.26","2020-01-18 08:50:37 -08:00","18.37","2:34:52","2000.0","37.0","1963"
"bac wcr","2020-01-18 09:14:30 -08:00","18.39","2020-01-18 09:25:17 -08:00","18.39","2020-01-18 09:39:45 -08:00","18.40","0:14:28","2000.0","200.0","1800"
"bac wcr","2020-01-18 18:04:56 -08:00","18.75","2020-01-18 18:15:47 -08:00","18.76","2020-01-18 18:30:04 -08:00","18.77","0:14:17","2000.0","246.6","1753.4"
"bac wcr","2020-01-19 06:05:00 -08:00","19.25","2020-01-19 06:15:44 -08:00","19.26","2020-01-19 06:29:20 -08:00","19.27","0:13:35","2000.0","225.0","1775"
"bac wcr","2020-01-19 18:04:51 -08:00","19.75","2020-01-19 18:15:43 -08:00","19.76","2020-01-19 18:30:08 -08:00","19.77","0:14:25","2000.0","250.0","1750"
"bac wcr","2020-01-20 06:04:58 -08:00","20.25","2020-01-20 06:15:44 -08:00","20.26","2020-01-20 06:33:40 -08:00","20.27","0:17:55","2000.0","290.1","1709.9"
"bac wcr","2020-01-20 18:04:53 -08:00","20.75","2020-01-20 18:15:45 -08:00","20.76","2020-01-20 18:30:18 -08:00","20.77","0:14:32","2000.0","274.5","1725.5"
"bac wcr","2020-01-21 06:04:54 -08:00","21.25","2020-01-21 06:15:38 -08:00","21.26","2020-01-21 06:27:10 -08:00","21.27","0:11:32","2000.0","275.0","1725"
"bac wcr","2020-01-21 18:05:04 -08:00","21.75","2020-01-21 18:15:52 -08:00","21.76","2020-01-21 18:29:07 -08:00","21.77","0:13:15","2000.0","271.1","1728.9"
"bac wcr","2020-01-22 06:05:01 -08:00","22.25","2020-01-22 06:15:53 -08:00","22.26","2020-01-22 06:23:16 -08:00","22.27","0:7:22","2000.0","92.0","1908"
"bac wcr","2020-01-22 18:05:50 -08:00","22.75","2020-01-22 21:34:55 -08:00","22.90","2020-01-22 21:45:13 -08:00","22.91","0:10:18","2000.0","90.1","1909.9"
"bac wcr","2020-01-23 06:05:00 -08:00","23.25","2020-01-23 06:15:48 -08:00","23.26","2020-01-23 06:23:07 -08:00","23.27","0:7:18","2000.0","92.8","1907.2"
"bac wcr","2020-01-23 18:04:47 -08:00","23.75","2020-01-23 18:15:34 -08:00","23.76","2020-01-23 18:22:56 -08:00","23.77","0:7:22","2000.0","94.9","1905.1"
"bac wcr","2020-01-24 06:05:01 -08:00","24.25","2020-01-24 06:15:51 -08:00","24.26","2020-01-24 06:28:01 -08:00","24.27","0:12:9","2000.0","119.0","1881"
"bac wcr","2020-01-24 18:04:53 -08:00","24.75","2020-01-24 18:15:35 -08:00","24.76","2020-01-24 18:23:37 -08:00","24.77","0:8:1","2000.0","125.0","1875"
"bac wcr","2020-01-25 06:05:00 -08:00","25.25","2020-01-25 06:15:42 -08:00","25.26","2020-01-25 06:22:20 -08:00","25.27","0:6:37","2000.0","144.9","1855.1"
"bac wcr","2020-01-25 18:04:54 -08:00","25.75","2020-01-25 18:15:45 -08:00","25.76","2020-01-25 18:24:11 -08:00","25.77","0:8:25","2000.0","139.9","1860.1"
"bac wcr","2020-01-26 06:04:56 -08:00","26.25","2020-01-26 06:15:41 -08:00","26.26","2020-01-26 06:23:40 -08:00","26.27","0:7:59","2000.0","150.0","1850"
"bac wcr","2020-01-26 18:04:45 -08:00","26.75","2020-01-26 18:15:27 -08:00","26.76","2020-01-26 18:24:18 -08:00","26.77","0:8:51","2000.0","175.0","1825"
"bac wcr","2020-01-27 06:05:02 -08:00","27.25","2020-01-27 06:15:55 -08:00","27.26","2020-01-27 06:24:47 -08:00","27.27","0:8:52","2000.0","175.0","1825"
"bac wcr","2020-01-27 18:04:56 -08:00","27.75","2020-01-27 18:15:43 -08:00","27.76","2020-01-27 18:24:57 -08:00","27.77","0:9:13","2000.0","175.0","1825"
"bac wcr","2020-01-28 06:04:56 -08:00","28.25","2020-01-28 06:15:44 -08:00","28.26","2020-01-28 06:27:15 -08:00","28.27","0:11:31","2000.0","219.2","1780.8"
"bac wcr","2020-01-28 18:04:49 -08:00","28.75","2020-01-28 18:15:40 -08:00","28.76","2020-01-28 18:25:42 -08:00","28.77","0:10:2","2000.0","246.9","1753.1"
"bac wcr","2020-01-29 06:05:06 -08:00","29.25","2020-01-29 06:15:54 -08:00","29.26","2020-01-29 06:27:27 -08:00","29.27","0:11:32","2000.0","225.0","1775"
"bac wcr","2020-01-29 18:04:59 -08:00","29.75","2020-01-29 18:15:44 -08:00","29.76","2020-01-29 18:25:55 -08:00","29.77","0:10:10","2000.0","225.0","1775"
"bac wcr","2020-01-30 06:04:55 -08:00","30.25","2020-01-30 06:15:46 -08:00","30.26","2020-01-30 06:30:03 -08:00","30.27","0:14:17","2000.0","285.6","1714.4"
"bac wcr","2020-01-30 18:04:57 -08:00","30.75","2020-01-30 18:15:45 -08:00","30.76","2020-01-30 18:25:07 -08:00","30.77","0:9:22","2000.0","250.0","1750"
"bac wcr","2020-02-10 15:07:44 -08:00","41.63","2020-02-10 15:18:16 -08:00","41.64","2020-02-10 15:36:03 -08:00","41.65","0:17:47","1000","325","675"
"bac wcr","2020-02-10 15:50:57 -08:00","41.66","2020-02-10 16:01:28 -08:00","41.67","2020-02-10 16:30:26 -08:00","41.69","0:28:57","1000","319.1","680.9"
"bac wcr","2020-02-10 16:49:35 -08:00","41.70","2020-02-10 17:00:08 -08:00","41.71","2020-02-10 17:28:40 -08:00","41.73","0:28:31","1000","372.7","627.3"
"bac wcr","2020-02-11 15:42:15 -08:00","42.65","2020-02-11 15:43:17 -08:00","42.66","2020-02-11 15:49:12 -08:00","42.66","0:5:54","250","250","0"
"bac wcr","2020-02-11 16:04:08 -08:00","42.67","2020-02-11 16:05:13 -08:00","42.67","2020-02-11 16:10:55 -08:00","42.67","0:5:42","250","250","0"
"bac wcr","2020-02-11 16:28:28 -08:00","42.69","2020-02-11 16:29:31 -08:00","42.69","2020-02-11 16:35:10 -08:00","42.69","0:5:39","250","250","0"
"bac wcr","2020-02-12 10:54:47 -08:00","43.45","2020-02-12 11:05:21 -08:00","43.46","2020-02-12 11:18:36 -08:00","43.47","0:13:14","2000","450","1550"
"bac wcr","2020-02-12 18:04:38 -08:00","43.75","2020-02-12 18:15:13 -08:00","43.76","2020-02-12 18:29:39 -08:00","43.77","0:14:26","2000","475","1525"
"bac wcr","2020-02-13 06:04:42 -08:00","44.25","2020-02-13 06:15:19 -08:00","44.26","2020-02-13 07:30:08 -08:00","44.31","1:14:48","2000","239.8","1760.2"
"bac wcr","2020-02-13 18:04:41 -08:00","44.75","2020-02-13 18:15:20 -08:00","44.76","2020-02-13 19:02:45 -08:00","44.79","0:47:24","2000","568.1","1431.9"
"bac wcr","2020-02-14 06:04:45 -08:00","45.25","2020-02-14 06:16:47 -08:00","45.26","2020-02-14 07:44:16 -08:00","45.32","1:27:28","2000","496.6","1503.4"
"bac wcr","2020-02-14 18:04:42 -08:00","45.75","2020-02-14 18:15:17 -08:00","45.76","2020-02-14 18:53:58 -08:00","45.79","0:38:41","2000","573.6","1426.4"
"bac wcr","2020-02-15 06:04:43 -08:00","46.25","2020-02-15 06:15:21 -08:00","46.26","2020-02-15 06:53:19 -08:00","46.29","0:37:58","2000","600","1400"
"bac wcr","2020-02-15 18:04:43 -08:00","46.75","2020-02-15 18:15:21 -08:00","46.76","2020-02-15 18:54:37 -08:00","46.79","0:39:15","2000","650","1350"
"bac wcr","2020-02-16 06:04:45 -08:00","47.25","2020-02-16 06:15:23 -08:00","47.26","2020-02-16 06:57:01 -08:00","47.29","0:41:38","2000","650","1350"
"bac wcr","2020-02-16 18:04:42 -08:00","47.75","2020-02-16 18:15:20 -08:00","47.76","2020-02-16 18:52:34 -08:00","47.79","0:37:14","2000","550","1450"
"bac wcr","2020-02-17 06:04:46 -08:00","48.25","2020-02-17 06:15:25 -08:00","48.26","2020-02-17 07:00:42 -08:00","48.29","0:45:16","2000","622.5","1377.5"
"bac wcr","2020-02-17 18:04:42 -08:00","48.75","2020-02-17 18:15:18 -08:00","48.76","2020-02-17 18:17:10 -08:00","48.76","0:1:51","2000","9.1","1990.9"
"bac wcr","2020-02-17 20:12:07 -08:00","48.84","2020-02-17 20:22:46 -08:00","48.85","2020-02-17 20:24:36 -08:00","48.85","0:1:49","2000","8.4","1991.6"
"bac wcr","2020-02-18 16:08:57 -08:00","49.67","2020-02-18 16:19:37 -08:00","49.68","2020-02-18 16:59:51 -08:00","49.71","0:40:13","2000","598.5","1401.5"
"bac wcr","2020-02-18 18:04:43 -08:00","49.75","2020-02-18 18:15:22 -08:00","49.76","2020-02-18 18:17:28 -08:00","49.76","0:2:6","2000","11.9","1988.1"
"bac wcr","2020-02-19 06:04:43 -08:00","50.25","2020-02-19 06:15:23 -08:00","50.26","2020-02-19 06:56:53 -08:00","50.29","0:41:29","2000","623.4","1376.6"
"bac wcr","2020-02-19 18:04:41 -08:00","50.75","2020-02-19 18:15:21 -08:00","50.76","2020-02-19 18:31:13 -08:00","50.77","0:15:51","2000","515.4","1484.6"
"bac wcr","2020-02-20 06:04:44 -08:00","51.25","2020-02-20 06:15:24 -08:00","51.26","2020-02-20 06:59:55 -08:00","51.29","0:44:31","2000","749.6","1250.4"
"bac wcr","2020-02-20 18:04:43 -08:00","51.75","2020-02-20 18:15:23 -08:00","51.76","2020-02-20 19:02:47 -08:00","51.79","0:47:24","2000","723.5","1276.5"
"bac wcr","2020-02-21 06:04:45 -08:00","52.25","2020-02-21 06:15:22 -08:00","52.26","2020-02-21 07:00:00 -08:00","52.29","0:44:37","2000","799.7","1200.3"
"bac wcr","2020-02-21 18:04:44 -08:00","52.75","2020-02-21 18:15:22 -08:00","52.76","2020-02-21 18:17:13 -08:00","52.76","0:1:50","2000","8.3","1991.7"
"bac wcr","2020-02-22 06:04:47 -08:00","53.25","2020-02-22 06:15:23 -08:00","53.26","2020-02-22 06:29:51 -08:00","53.27","0:14:27","2000","462.7","1537.3"
"bac wcr","2020-02-22 18:04:42 -08:00","53.75","2020-02-22 18:15:18 -08:00","53.76","2020-02-22 18:54:53 -08:00","53.79","0:39:35","2000","700","1300"
"bac wcr","2020-02-23 06:04:45 -08:00","54.25","2020-02-23 06:15:22 -08:00","54.26","2020-02-23 06:57:36 -08:00","54.29","0:42:14","2000","775","1225"
"bac wcr","2020-02-23 18:04:43 -08:00","54.75","2020-02-23 18:15:18 -08:00","54.76","2020-02-23 19:02:15 -08:00","54.79","0:46:56","2000","646.9","1353.1"
"bac wcr","2020-02-24 06:04:49 -08:00","55.25","2020-02-24 06:15:25 -08:00","55.26","2020-02-24 06:57:49 -08:00","55.29","0:42:23","2000","800","1200"
"bac wcr","2020-02-24 18:04:44 -08:00","55.75","2020-02-24 18:15:20 -08:00","55.76","2020-02-24 18:56:44 -08:00","55.79","0:41:23","2000","700","1300"
"bac wcr","2020-02-25 06:04:45 -08:00","56.25","2020-02-25 06:15:23 -08:00","56.26","2020-02-25 07:05:01 -08:00","56.30","0:49:38","2000","796.3","1203.7"
"bac wcr","2020-02-25 18:04:43 -08:00","56.75","2020-02-25 18:15:19 -08:00","56.76","2020-02-25 19:00:47 -08:00","56.79","0:45:28","2000","750","1250"
"bac wcr","2020-02-26 06:04:48 -08:00","57.25","2020-02-26 06:15:33 -08:00","57.26","2020-02-26 06:58:17 -08:00","57.29","0:42:44","2000","775","1225"
"bac wcr","2020-02-26 18:04:42 -08:00","57.75","2020-02-26 18:15:19 -08:00","57.76","2020-02-26 18:58:31 -08:00","57.79","0:43:12","2000","725","1275"
"bac wcr","2020-02-27 06:04:48 -08:00","58.25","2020-02-27 06:15:24 -08:00","58.26","2020-02-27 07:06:18 -08:00","58.30","0:50:53","2000","822.3","1177.7"
"bac wcr","2020-02-27 18:04:43 -08:00","58.75","2020-02-27 18:15:19 -08:00","58.76","2020-02-27 19:03:53 -08:00","58.79","0:48:34","2000","673.9","1326.1"
"bac wcr","2020-02-28 06:04:45 -08:00","59.25","2020-02-28 06:15:24 -08:00","59.26","2020-02-28 06:58:43 -08:00","59.29","0:43:18","2000","800","1200"
"bac wcr","2020-02-28 18:04:45 -08:00","59.75","2020-02-28 18:15:22 -08:00","59.76","2020-02-28 18:54:01 -08:00","59.79","0:38:39","2000","725","1275"
"bac wcr","2020-02-29 06:04:44 -08:00","60.25","2020-02-29 06:15:22 -08:00","60.26","2020-02-29 06:59:54 -08:00","60.29","0:44:31","2000","646","1354"
"bac wcr","2020-02-29 18:04:44 -08:00","60.75","2020-02-29 18:15:22 -08:00","60.76","2020-02-29 18:53:41 -08:00","60.79","0:38:18","2000","699.9","1300.1"
"bac wcr","2020-03-01 06:04:46 -08:00","61.25","2020-03-01 06:15:23 -08:00","61.26","2020-03-01 07:05:02 -08:00","61.30","0:49:38","2000","795","1205"
"bac wcr","2020-03-01 18:04:42 -08:00","61.75","2020-03-01 18:15:21 -08:00","61.76","2020-03-01 18:55:12 -08:00","61.79","0:39:50","2000","725","1275"
"bac wcr","2020-03-02 06:04:46 -08:00","62.25","2020-03-02 06:15:23 -08:00","62.26","2020-03-02 07:04:11 -08:00","62.29","0:48:48","2000","797.5","1202.5"
"bac wcr","2020-03-02 18:04:43 -08:00","62.75","2020-03-02 18:15:21 -08:00","62.76","2020-03-02 18:59:10 -08:00","62.79","0:43:49","2000","773.5","1226.5"
"bac wcr","2020-03-03 06:04:45 -08:00","63.25","2020-03-03 06:15:18 -08:00","63.26","2020-03-03 06:58:14 -08:00","63.29","0:42:56","2000","800","1200"
"bac wcr","2020-03-03 18:04:46 -08:00","63.75","2020-03-03 18:15:18 -08:00","63.76","2020-03-03 18:55:42 -08:00","63.79","0:40:23","2000","775","1225"
"bac wcr","2020-03-04 06:04:49 -08:00","64.25","2020-03-04 06:15:23 -08:00","64.26","2020-03-04 07:00:36 -08:00","64.29","0:45:12","2000","824.6","1175.4"
"bac wcr","2020-03-04 18:04:45 -08:00","64.75","2020-03-04 18:15:19 -08:00","64.76","2020-03-04 18:58:47 -08:00","64.79","0:43:27","2000","799.2","1200.8"
"bac wcr","2020-03-05 06:04:49 -08:00","65.25","2020-03-05 06:15:24 -08:00","65.26","2020-03-05 06:17:15 -08:00","65.26","0:1:50","2000","8.3","1991.7"
"bac wcr","2020-03-05 18:04:45 -08:00","65.75","2020-03-05 18:15:18 -08:00","65.76","2020-03-05 18:56:36 -08:00","65.79","0:41:17","2000","746.7","1253.3"
"bac wcr","2020-03-06 06:04:46 -08:00","66.25","2020-03-06 06:15:19 -08:00","66.26","2020-03-06 06:56:51 -08:00","66.29","0:41:31","2000","672.4","1327.6"
"bac wcr","2020-03-06 18:04:45 -08:00","66.75","2020-03-06 18:15:20 -08:00","66.76","2020-03-06 18:53:39 -08:00","66.79","0:38:19","2000","698.4","1301.6"
"bac wcr","2020-03-07 06:04:47 -08:00","67.25","2020-03-07 06:15:20 -08:00","67.26","2020-03-07 06:52:50 -08:00","67.29","0:37:29","2000","748.2","1251.8"
"bac wcr","2020-03-07 18:04:45 -08:00","67.75","2020-03-07 18:15:18 -08:00","67.76","2020-03-07 18:48:22 -08:00","67.78","0:33:3","2000","725","1275"
"bac wcr","2020-03-08 06:04:46 -07:00","68.25","2020-03-08 06:15:22 -07:00","68.26","2020-03-08 06:51:57 -07:00","68.29","0:36:35","2000","724.2","1275.8"
"bac wcr","2020-03-08 18:04:46 -07:00","68.75","2020-03-08 18:15:20 -07:00","68.76","2020-03-08 18:59:06 -07:00","68.79","0:43:46","2000","845.1","1154.9"
"bac wcr","2020-03-09 06:04:48 -07:00","69.25","2020-03-09 06:15:22 -07:00","69.26","2020-03-09 06:56:30 -07:00","69.29","0:41:8","2000","850","1150"
"bac wcr","2020-03-09 18:04:44 -07:00","69.75","2020-03-09 18:15:18 -07:00","69.76","2020-03-09 18:53:17 -07:00","69.79","0:37:58","2000","725","1275"
"bac wcr","2020-03-10 06:04:46 -07:00","70.25","2020-03-10 06:15:20 -07:00","70.26","2020-03-10 06:56:34 -07:00","70.29","0:41:13","2000","800","1200"
"bac wcr","2020-03-10 18:04:43 -07:00","70.75","2020-03-10 18:15:19 -07:00","70.76","2020-03-10 18:53:31 -07:00","70.79","0:38:11","2000","725","1275"
"bac wcr","2020-03-11 06:04:45 -07:00","71.25","2020-03-11 06:15:22 -07:00","71.26","2020-03-11 06:45:52 -07:00","71.28","0:30:29","2000","739.4","1260.6"
"bac wcr","2020-03-11 18:04:45 -07:00","71.75","2020-03-11 18:15:21 -07:00","71.76","2020-03-11 18:54:52 -07:00","71.79","0:39:30","2000","797","1203"
"bac wcr","2020-03-12 06:04:46 -07:00","72.25","2020-03-12 06:15:23 -07:00","72.26","2020-03-12 06:31:29 -07:00","72.27","0:16:5","2000","499.1","1500.9"
"bac wcr","2020-03-12 18:04:46 -07:00","72.75","2020-03-12 18:15:23 -07:00","72.76","2020-03-12 18:55:20 -07:00","72.79","0:39:57","2000","771.6","1228.4"
"bac wcr","2020-03-13 06:04:45 -07:00","73.25","2020-03-13 06:15:20 -07:00","73.26","2020-03-13 06:25:56 -07:00","73.27","0:10:35","2000","317.1","1682.9"
"bac wcr","2020-03-13 18:04:46 -07:00","73.75","2020-03-13 18:15:22 -07:00","73.76","2020-03-13 18:58:20 -07:00","73.79","0:42:58","2000","719.5","1280.5"
"bac wcr","2020-03-14 06:04:47 -07:00","74.25","2020-03-14 06:15:22 -07:00","74.26","2020-03-14 06:50:04 -07:00","74.28","0:34:41","2000","700","1300"
"bac wcr","2020-03-14 18:04:48 -07:00","74.75","2020-03-14 18:15:25 -07:00","74.76","2020-03-14 18:31:00 -07:00","74.77","0:15:35","2000","442.9","1557.1"
"bac wcr","2020-03-15 06:04:49 -07:00","75.25","2020-03-15 06:15:25 -07:00","75.26","2020-03-15 06:33:47 -07:00","75.27","0:18:22","2000","187.7","1812.3"
"bac wcr","2020-03-15 12:04:48 -07:00","75.50","2020-03-15 12:15:24 -07:00","75.51","2020-03-15 12:18:17 -07:00","75.51","0:2:52","2000","28","1972"
"bac wcr","2020-03-15 18:04:46 -07:00","75.75","2020-03-15 18:15:21 -07:00","75.76","2020-03-15 18:22:47 -07:00","75.77","0:7:26","2000","194","1806"
"bac wcr","2020-03-16 06:04:49 -07:00","76.25","2020-03-16 06:15:25 -07:00","76.26","2020-03-16 06:45:02 -07:00","76.28","0:29:37","2000","445.9","1554.1"
"bac wcr","2020-03-16 12:04:39 -07:00","76.50","2020-03-16 12:15:15 -07:00","76.51","2020-03-16 12:40:39 -07:00","76.53","0:25:24","2000","424.6","1575.4"
"bac wcr","2020-03-16 18:04:38 -07:00","76.75","2020-03-16 18:15:15 -07:00","76.76","2020-03-16 18:46:19 -07:00","76.78","0:31:3","2000","471.5","1528.5"
"bac wcr","2020-03-17 06:04:49 -07:00","77.25","2020-03-17 06:15:27 -07:00","77.26","2020-03-17 06:46:11 -07:00","77.28","0:30:44","2000","547.8","1452.2"
"bac wcr","2020-03-17 12:04:49 -07:00","77.50","2020-03-17 12:15:25 -07:00","77.51","2020-03-17 12:47:42 -07:00","77.53","0:32:17","2000","522.8","1477.2"
"bac wcr","2020-03-17 18:04:47 -07:00","77.75","2020-03-17 18:15:24 -07:00","77.76","2020-03-17 18:47:27 -07:00","77.78","0:32:3","2000","522.3","1477.7"
"bac wcr","2020-03-18 06:04:48 -07:00","78.25","2020-03-18 06:15:26 -07:00","78.26","2020-03-18 06:45:34 -07:00","78.28","0:30:7","2000","500","1500"
"bac wcr","2020-03-18 12:04:50 -07:00","78.50","2020-03-18 12:15:30 -07:00","78.51","2020-03-18 12:46:41 -07:00","78.53","0:31:11","2000","500","1500"
"bac wcr","2020-03-18 18:04:48 -07:00","78.75","2020-03-18 18:15:23 -07:00","78.76","2020-03-18 18:49:06 -07:00","78.78","0:33:42","2000","500","1500"
"bac wcr","2020-03-19 06:04:49 -07:00","79.25","2020-03-19 06:15:28 -07:00","79.26","2020-03-19 06:51:22 -07:00","79.29","0:35:53","2000","524.1","1475.9"
"bac wcr","2020-03-19 12:04:48 -07:00","79.50","2020-03-19 12:15:34 -07:00","79.51","2020-03-19 12:45:20 -07:00","79.53","0:29:45","2000","475","1525"
"bac wcr","2020-03-19 18:04:49 -07:00","79.75","2020-03-19 18:15:27 -07:00","79.76","2020-03-19 18:53:27 -07:00","79.79","0:37:59","2000","522.2","1477.8"
"bac wcr","2020-03-20 06:04:50 -07:00","80.25","2020-03-20 06:15:26 -07:00","80.26","2020-03-20 06:56:48 -07:00","80.29","0:41:21","2000","722.8","1277.2"
"bac wcr","2020-03-20 12:04:46 -07:00","80.50","2020-03-20 12:15:24 -07:00","80.51","2020-03-20 12:58:16 -07:00","80.54","0:42:52","2000","647.5","1352.5"
"bac wcr","2020-03-20 18:04:47 -07:00","80.75","2020-03-20 18:15:26 -07:00","80.76","2020-03-20 18:55:41 -07:00","80.79","0:40:15","2000","621.7","1378.3"
"bac wcr","2020-03-21 06:04:49 -07:00","81.25","2020-03-21 06:15:27 -07:00","81.26","2020-03-21 06:37:46 -07:00","81.28","0:22:19","2000","534","1466"
"bac wcr","2020-03-21 12:04:52 -07:00","81.50","2020-03-21 12:15:31 -07:00","81.51","2020-03-21 12:52:04 -07:00","81.54","0:36:33","2000","548.4","1451.6"
"bac wcr","2020-03-21 18:04:45 -07:00","81.75","2020-03-21 18:15:20 -07:00","81.76","2020-03-21 18:54:15 -07:00","81.79","0:38:54","2000","623.7","1376.3"
"bac wcr","2020-03-22 06:04:51 -07:00","82.25","2020-03-22 06:15:29 -07:00","82.26","2020-03-22 06:54:06 -07:00","82.29","0:38:37","2000","613.5","1386.5"
"bac wcr","2020-03-22 12:04:50 -07:00","82.50","2020-03-22 12:15:27 -07:00","82.51","2020-03-22 12:53:22 -07:00","82.54","0:37:54","2000","573.3","1426.7"
"bac wcr","2020-03-22 18:04:48 -07:00","82.75","2020-03-22 18:15:25 -07:00","82.76","2020-03-22 18:47:50 -07:00","82.78","0:32:24","2000","575","1425"
"bac wcr","2020-03-23 06:04:49 -07:00","83.25","2020-03-23 06:15:26 -07:00","83.26","2020-03-23 06:19:42 -07:00","83.26","0:4:16","2000","68.7","1931.3"
"bac wcr","2020-03-23 12:04:50 -07:00","83.50","2020-03-23 12:15:28 -07:00","83.51","2020-03-23 12:55:36 -07:00","83.54","0:40:8","2000","648.3","1351.7"
"bac wcr","2020-03-23 18:04:49 -07:00","83.75","2020-03-23 18:15:27 -07:00","83.76","2020-03-23 18:51:56 -07:00","83.79","0:36:29","2000","700","1300"
"bac wcr","2020-03-24 06:04:50 -07:00","84.25","2020-03-24 06:15:29 -07:00","84.26","2020-03-24 06:53:47 -07:00","84.29","0:38:17","2000","673.9","1326.1"
"bac wcr","2020-03-24 12:04:50 -07:00","84.50","2020-03-24 12:15:27 -07:00","84.51","2020-03-24 12:54:09 -07:00","84.54","0:38:41","2000","648.1","1351.9"
"bac wcr","2020-03-24 18:04:48 -07:00","84.75","2020-03-24 18:15:27 -07:00","84.76","2020-03-24 18:55:11 -07:00","84.79","0:39:43","2000","671.4","1328.6"
"bac wcr","2020-03-25 06:04:51 -07:00","85.25","2020-03-25 06:15:29 -07:00","85.26","2020-03-25 06:51:44 -07:00","85.29","0:36:14","2000","674.2","1325.8"
"bac wcr","2020-03-25 12:04:50 -07:00","85.50","2020-03-25 12:15:28 -07:00","85.51","2020-03-25 12:47:32 -07:00","85.53","0:32:4","2000","625","1375"
