"Plot Title: Landing"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20309223, SEN S/N: 20309223)","Event, units (LGR S/N: 20309223, SEN S/N: 20309223)","Coupler Attached (LGR S/N: 20309223)","Host Connected (LGR S/N: 20309223)","End Of File (LGR S/N: 20309223)"
1,01/23/20 04:00:00 PM,60.024,0.00,,,
2,01/23/20 04:15:00 PM,57.441,,,,
3,01/23/20 04:30:00 PM,56.577,,,,
4,01/23/20 04:45:00 PM,56.230,,,,
5,01/23/20 05:00:00 PM,55.364,,,,
6,01/23/20 05:15:00 PM,54.322,,,,
7,01/23/20 05:30:00 PM,53.973,,,,
8,01/23/20 05:45:00 PM,53.449,,,,
9,01/23/20 06:00:00 PM,53.449,,,,
10,01/23/20 06:15:00 PM,53.798,,,,
11,01/23/20 06:30:00 PM,53.973,,,,
12,01/23/20 06:45:00 PM,53.798,,,,
13,01/23/20 07:00:00 PM,53.623,,,,
14,01/23/20 07:15:00 PM,53.798,,,,
15,01/23/20 07:30:00 PM,54.147,,,,
16,01/23/20 07:45:00 PM,53.973,,,,
17,01/23/20 08:00:00 PM,53.623,,,,
18,01/23/20 08:15:00 PM,53.274,,,,
19,01/23/20 08:30:00 PM,53.100,,,,
20,01/23/20 08:45:00 PM,52.925,,,,
21,01/23/20 09:00:00 PM,52.750,,,,
22,01/23/20 09:15:00 PM,52.750,,,,
23,01/23/20 09:30:00 PM,52.576,,,,
24,01/23/20 09:45:00 PM,52.225,,,,
25,01/23/20 10:00:00 PM,52.050,,,,
26,01/23/20 10:15:00 PM,52.050,,,,
27,01/23/20 10:30:00 PM,52.050,,,,
28,01/23/20 10:45:00 PM,51.874,,,,
29,01/23/20 11:00:00 PM,51.523,,,,
30,01/23/20 11:15:00 PM,50.995,,,,
31,01/23/20 11:30:00 PM,50.819,,,,
32,01/23/20 11:45:00 PM,50.819,,,,
33,01/24/20 12:00:00 AM,50.643,,,,
34,01/24/20 12:15:00 AM,50.466,,,,
35,01/24/20 12:30:00 AM,50.113,,,,
36,01/24/20 12:45:00 AM,49.937,,,,
37,01/24/20 01:00:00 AM,49.759,,,,
38,01/24/20 01:15:00 AM,49.404,,,,
39,01/24/20 01:30:00 AM,49.050,,,,
40,01/24/20 01:45:00 AM,48.871,,,,
41,01/24/20 02:00:00 AM,48.517,,,,
42,01/24/20 02:15:00 AM,48.339,,,,
43,01/24/20 02:30:00 AM,48.160,,,,
44,01/24/20 02:45:00 AM,48.160,,,,
45,01/24/20 03:00:00 AM,48.160,,,,
46,01/24/20 03:15:00 AM,48.160,,,,
47,01/24/20 03:30:00 AM,48.160,,,,
48,01/24/20 03:45:00 AM,48.160,,,,
49,01/24/20 04:00:00 AM,47.982,,,,
50,01/24/20 04:15:00 AM,47.802,,,,
51,01/24/20 04:30:00 AM,47.624,,,,
52,01/24/20 04:45:00 AM,47.266,,,,
53,01/24/20 05:00:00 AM,47.088,,,,
54,01/24/20 05:15:00 AM,46.908,,,,
55,01/24/20 05:30:00 AM,46.728,,,,
56,01/24/20 05:45:00 AM,46.548,,,,
57,01/24/20 06:00:00 AM,46.548,,,,
58,01/24/20 06:15:00 AM,46.728,,,,
59,01/24/20 06:30:00 AM,46.908,,,,
60,01/24/20 06:45:00 AM,46.728,,,,
61,01/24/20 07:00:00 AM,46.548,,,,
62,01/24/20 07:15:00 AM,46.728,,,,
63,01/24/20 07:30:00 AM,46.728,,,,
64,01/24/20 07:45:00 AM,46.548,,,,
65,01/24/20 08:00:00 AM,46.548,,,,
66,01/24/20 08:15:00 AM,46.728,,,,
67,01/24/20 08:30:00 AM,47.088,,,,
68,01/24/20 08:45:00 AM,47.624,,,,
69,01/24/20 09:00:00 AM,48.871,,,,
70,01/24/20 09:15:00 AM,50.466,,,,
71,01/24/20 09:30:00 AM,52.050,,,,
72,01/24/20 09:45:00 AM,53.449,,,,
73,01/24/20 10:00:00 AM,54.842,,,,
74,01/24/20 10:15:00 AM,56.230,,,,
75,01/24/20 10:30:00 AM,56.923,,,,
76,01/24/20 10:45:00 AM,57.785,,,,
77,01/24/20 11:00:00 AM,58.993,,,,
78,01/24/20 11:15:00 AM,61.054,,,,
79,01/24/20 11:30:00 AM,63.282,,,,
80,01/24/20 11:45:00 AM,64.310,,,,
81,01/24/20 12:00:00 PM,65.338,,,,
82,01/24/20 12:15:00 PM,67.221,,,,
83,01/24/20 12:30:00 PM,68.763,,,,
84,01/24/20 12:45:00 PM,69.964,,,,
85,01/24/20 01:00:00 PM,71.856,,,,
86,01/24/20 01:15:00 PM,70.480,,,,
87,01/24/20 01:30:00 PM,71.512,,,,
88,01/24/20 01:45:00 PM,72.718,,,,
89,01/24/20 02:00:00 PM,71.856,,,,
90,01/24/20 02:15:00 PM,69.278,,,,
91,01/24/20 02:30:00 PM,67.050,,,,
92,01/24/20 02:45:00 PM,69.793,,,,
93,01/24/20 03:00:00 PM,68.421,,,,
94,01/24/20 03:15:00 PM,65.509,,,,
95,01/24/20 03:30:00 PM,63.968,,,,
96,01/24/20 03:45:00 PM,62.940,,,,
97,01/24/20 04:00:00 PM,62.083,,,,
98,01/24/20 04:15:00 PM,61.398,,,,
99,01/24/20 04:30:00 PM,61.054,,,,
100,01/24/20 04:45:00 PM,60.712,,,,
101,01/24/20 05:00:00 PM,60.024,,,,
102,01/24/20 05:15:00 PM,59.337,,,,
103,01/24/20 05:30:00 PM,58.476,,,,
104,01/24/20 05:45:00 PM,57.785,,,,
105,01/24/20 06:00:00 PM,57.096,,,,
106,01/24/20 06:15:00 PM,56.750,,,,
107,01/24/20 06:30:00 PM,56.404,,,,
108,01/24/20 06:45:00 PM,56.057,,,,
109,01/24/20 07:00:00 PM,55.711,,,,
110,01/24/20 07:15:00 PM,55.189,,,,
111,01/24/20 07:30:00 PM,54.669,,,,
112,01/24/20 07:45:00 PM,54.322,,,,
113,01/24/20 08:00:00 PM,54.147,,,,
114,01/24/20 08:15:00 PM,53.798,,,,
115,01/24/20 08:30:00 PM,53.449,,,,
116,01/24/20 08:45:00 PM,53.274,,,,
117,01/24/20 09:00:00 PM,53.100,,,,
118,01/24/20 09:15:00 PM,52.925,,,,
119,01/24/20 09:30:00 PM,52.750,,,,
120,01/24/20 09:45:00 PM,52.401,,,,
121,01/24/20 10:00:00 PM,52.050,,,,
122,01/24/20 10:15:00 PM,51.699,,,,
123,01/24/20 10:30:00 PM,51.699,,,,
124,01/24/20 10:45:00 PM,51.523,,,,
125,01/24/20 11:00:00 PM,51.523,,,,
126,01/24/20 11:15:00 PM,51.523,,,,
127,01/24/20 11:30:00 PM,51.523,,,,
128,01/24/20 11:45:00 PM,51.346,,,,
129,01/25/20 12:00:00 AM,50.995,,,,
130,01/25/20 12:15:00 AM,50.819,,,,
131,01/25/20 12:30:00 AM,50.819,,,,
132,01/25/20 12:45:00 AM,50.819,,,,
133,01/25/20 01:00:00 AM,50.995,,,,
134,01/25/20 01:15:00 AM,51.172,,,,
135,01/25/20 01:30:00 AM,51.523,,,,
136,01/25/20 01:45:00 AM,51.874,,,,
137,01/25/20 02:00:00 AM,52.401,,,,
138,01/25/20 02:15:00 AM,52.576,,,,
139,01/25/20 02:30:00 AM,52.576,,,,
140,01/25/20 02:45:00 AM,52.225,,,,
141,01/25/20 03:00:00 AM,51.874,,,,
142,01/25/20 03:15:00 AM,51.523,,,,
143,01/25/20 03:30:00 AM,51.172,,,,
144,01/25/20 03:45:00 AM,51.172,,,,
145,01/25/20 04:00:00 AM,50.819,,,,
146,01/25/20 04:15:00 AM,50.643,,,,
147,01/25/20 04:30:00 AM,50.643,,,,
148,01/25/20 04:45:00 AM,50.643,,,,
149,01/25/20 05:00:00 AM,50.643,,,,
150,01/25/20 05:15:00 AM,50.643,,,,
151,01/25/20 05:30:00 AM,50.643,,,,
152,01/25/20 05:45:00 AM,50.643,,,,
153,01/25/20 06:00:00 AM,50.643,,,,
154,01/25/20 06:15:00 AM,50.643,,,,
155,01/25/20 06:30:00 AM,50.643,,,,
156,01/25/20 06:45:00 AM,50.995,,,,
157,01/25/20 07:00:00 AM,50.819,,,,
158,01/25/20 07:15:00 AM,50.643,,,,
159,01/25/20 07:30:00 AM,50.643,,,,
160,01/25/20 07:45:00 AM,50.643,,,,
161,01/25/20 08:00:00 AM,50.819,,,,
162,01/25/20 08:15:00 AM,51.172,,,,
163,01/25/20 08:30:00 AM,51.874,,,,
164,01/25/20 08:45:00 AM,51.874,,,,
165,01/25/20 09:00:00 AM,51.874,,,,
166,01/25/20 09:15:00 AM,53.274,,,,
167,01/25/20 09:30:00 AM,54.495,,,,
168,01/25/20 09:45:00 AM,55.189,,,,
169,01/25/20 10:00:00 AM,55.884,,,,
170,01/25/20 10:15:00 AM,56.923,,,,
171,01/25/20 10:30:00 AM,58.303,,,,
172,01/25/20 10:45:00 AM,59.508,,,,
173,01/25/20 11:00:00 AM,61.054,,,,
174,01/25/20 11:15:00 AM,62.769,,,,
175,01/25/20 11:30:00 AM,65.167,,,,
176,01/25/20 11:45:00 AM,68.248,,,,
177,01/25/20 12:00:00 PM,68.592,,,,
178,01/25/20 12:15:00 PM,68.763,,,,
179,01/25/20 12:30:00 PM,69.964,,,,
180,01/25/20 12:45:00 PM,68.592,,,,
181,01/25/20 01:00:00 PM,68.763,,,,
182,01/25/20 01:15:00 PM,71.512,,,,
183,01/25/20 01:30:00 PM,72.891,,,,
184,01/25/20 01:45:00 PM,72.891,,,,
185,01/25/20 02:00:00 PM,69.278,,,,
186,01/25/20 02:15:00 PM,65.680,,,,
187,01/25/20 02:30:00 PM,64.825,,,,
188,01/25/20 02:45:00 PM,64.481,,,,
189,01/25/20 03:00:00 PM,63.111,,,,
190,01/25/20 03:15:00 PM,62.254,,,,
191,01/25/20 03:30:00 PM,62.598,,,,
192,01/25/20 03:45:00 PM,62.598,,,,
193,01/25/20 04:00:00 PM,61.227,,,,
194,01/25/20 04:15:00 PM,60.539,,,,
195,01/25/20 04:30:00 PM,59.337,,,,
196,01/25/20 04:45:00 PM,58.647,,,,
197,01/25/20 05:00:00 PM,57.614,,,,
198,01/25/20 05:15:00 PM,56.923,,,,
199,01/25/20 05:30:00 PM,56.577,,,,
200,01/25/20 05:45:00 PM,56.404,,,,
201,01/25/20 06:00:00 PM,56.230,,,,
202,01/25/20 06:15:00 PM,56.230,,,,
203,01/25/20 06:30:00 PM,56.230,,,,
204,01/25/20 06:45:00 PM,56.057,,,,
205,01/25/20 07:00:00 PM,56.057,,,,
206,01/25/20 07:15:00 PM,55.711,,,,
207,01/25/20 07:30:00 PM,55.537,,,,
208,01/25/20 07:45:00 PM,55.189,,,,
209,01/25/20 08:00:00 PM,55.017,,,,
210,01/25/20 08:15:00 PM,54.842,,,,
211,01/25/20 08:30:00 PM,55.017,,,,
212,01/25/20 08:45:00 PM,55.364,,,,
213,01/25/20 09:00:00 PM,55.364,,,,
214,01/25/20 09:15:00 PM,55.364,,,,
215,01/25/20 09:30:00 PM,55.189,,,,
216,01/25/20 09:45:00 PM,55.189,,,,
217,01/25/20 10:00:00 PM,55.189,,,,
218,01/25/20 10:15:00 PM,55.189,,,,
219,01/25/20 10:30:00 PM,55.189,,,,
220,01/25/20 10:45:00 PM,55.017,,,,
221,01/25/20 11:00:00 PM,55.017,,,,
222,01/25/20 11:15:00 PM,54.842,,,,
223,01/25/20 11:30:00 PM,54.842,,,,
224,01/25/20 11:45:00 PM,54.669,,,,
225,01/26/20 12:00:00 AM,54.669,,,,
226,01/26/20 12:15:00 AM,54.669,,,,
227,01/26/20 12:30:00 AM,54.669,,,,
228,01/26/20 12:45:00 AM,54.495,,,,
229,01/26/20 12:45:55 AM,,0.01,,,
230,01/26/20 01:00:00 AM,54.495,,,,
231,01/26/20 01:15:00 AM,54.147,,,,
232,01/26/20 01:30:00 AM,53.449,,,,
233,01/26/20 01:45:00 AM,52.925,,,,
234,01/26/20 02:00:00 AM,52.750,,,,
235,01/26/20 02:15:00 AM,52.750,,,,
236,01/26/20 02:30:00 AM,52.925,,,,
237,01/26/20 02:45:00 AM,52.925,,,,
238,01/26/20 03:00:00 AM,53.100,,,,
239,01/26/20 03:15:00 AM,53.100,,,,
240,01/26/20 03:26:50 AM,,0.02,,,
241,01/26/20 03:30:00 AM,53.100,,,,
242,01/26/20 03:34:01 AM,,0.03,,,
243,01/26/20 03:45:00 AM,52.925,,,,
244,01/26/20 03:51:33 AM,,0.04,,,
245,01/26/20 04:00:00 AM,52.925,,,,
246,01/26/20 04:01:38 AM,,0.05,,,
247,01/26/20 04:08:27 AM,,0.06,,,
248,01/26/20 04:15:00 AM,52.925,,,,
249,01/26/20 04:17:44 AM,,0.07,,,
250,01/26/20 04:22:03 AM,,0.08,,,
251,01/26/20 04:27:47 AM,,0.09,,,
252,01/26/20 04:30:00 AM,52.925,,,,
253,01/26/20 04:31:10 AM,,0.10,,,
254,01/26/20 04:37:39 AM,,0.11,,,
255,01/26/20 04:42:08 AM,,0.12,,,
256,01/26/20 04:45:00 AM,52.925,,,,
257,01/26/20 04:53:11 AM,,0.13,,,
258,01/26/20 05:00:00 AM,53.100,,,,
259,01/26/20 05:02:20 AM,,0.14,,,
260,01/26/20 05:15:00 AM,53.100,,,,
261,01/26/20 05:30:00 AM,53.274,,,,
262,01/26/20 05:45:00 AM,53.274,,,,
263,01/26/20 06:00:00 AM,53.274,,,,
264,01/26/20 06:15:00 AM,53.274,,,,
265,01/26/20 06:30:00 AM,53.274,,,,
266,01/26/20 06:43:14 AM,,0.15,,,
267,01/26/20 06:45:00 AM,53.274,,,,
268,01/26/20 06:45:02 AM,,0.16,,,
269,01/26/20 06:51:22 AM,,0.17,,,
270,01/26/20 06:57:09 AM,,0.18,,,
271,01/26/20 07:00:00 AM,53.274,,,,
272,01/26/20 07:02:06 AM,,0.19,,,
273,01/26/20 07:15:00 AM,53.274,,,,
274,01/26/20 07:30:00 AM,53.274,,,,
275,01/26/20 07:45:00 AM,53.449,,,,
276,01/26/20 07:51:19 AM,,0.20,,,
277,01/26/20 08:00:00 AM,53.623,,,,
278,01/26/20 08:15:00 AM,53.798,,,,
279,01/26/20 08:30:00 AM,53.798,,,,
280,01/26/20 08:45:00 AM,53.973,,,,
281,01/26/20 09:00:00 AM,54.495,,,,
282,01/26/20 09:15:00 AM,55.537,,,,
283,01/26/20 09:30:00 AM,56.230,,,,
284,01/26/20 09:45:00 AM,56.230,,,,
285,01/26/20 10:00:00 AM,56.750,,,,
286,01/26/20 10:15:00 AM,57.614,,,,
287,01/26/20 10:30:00 AM,57.614,,,,
288,01/26/20 10:45:00 AM,58.303,,,,
289,01/26/20 11:00:00 AM,58.303,,,,
290,01/26/20 11:15:00 AM,58.647,,,,
291,01/26/20 11:30:00 AM,59.508,,,,
292,01/26/20 11:45:00 AM,58.820,,,,
293,01/26/20 12:00:00 PM,61.054,,,,
294,01/26/20 12:15:00 PM,63.968,,,,
295,01/26/20 12:30:00 PM,65.509,,,,
296,01/26/20 12:45:00 PM,64.310,,,,
297,01/26/20 01:00:00 PM,63.968,,,,
298,01/26/20 01:15:00 PM,66.879,,,,
299,01/26/20 01:30:00 PM,67.735,,,,
300,01/26/20 01:45:00 PM,68.934,,,,
301,01/26/20 02:00:00 PM,67.564,,,,
302,01/26/20 02:15:00 PM,66.366,,,,
303,01/26/20 02:30:00 PM,65.851,,,,
304,01/26/20 02:45:00 PM,67.735,,,,
305,01/26/20 03:00:00 PM,66.537,,,,
306,01/26/20 03:15:00 PM,63.797,,,,
307,01/26/20 03:30:00 PM,60.883,,,,
308,01/26/20 03:45:00 PM,59.508,,,,
309,01/26/20 04:00:00 PM,58.820,,,,
310,01/26/20 04:15:00 PM,58.303,,,,
311,01/26/20 04:30:00 PM,57.441,,,,
312,01/26/20 04:45:00 PM,56.230,,,,
313,01/26/20 05:00:00 PM,55.537,,,,
314,01/26/20 05:15:00 PM,54.322,,,,
315,01/26/20 05:30:00 PM,53.274,,,,
316,01/26/20 05:45:00 PM,52.050,,,,
317,01/26/20 06:00:00 PM,50.995,,,,
318,01/26/20 06:15:00 PM,50.113,,,,
319,01/26/20 06:30:00 PM,49.404,,,,
320,01/26/20 06:45:00 PM,48.517,,,,
321,01/26/20 07:00:00 PM,47.982,,,,
322,01/26/20 07:15:00 PM,47.446,,,,
323,01/26/20 07:30:00 PM,47.088,,,,
324,01/26/20 07:45:00 PM,46.728,,,,
325,01/26/20 08:00:00 PM,46.548,,,,
326,01/26/20 08:15:00 PM,46.369,,,,
327,01/26/20 08:30:00 PM,46.008,,,,
328,01/26/20 08:45:00 PM,45.828,,,,
329,01/26/20 09:00:00 PM,45.648,,,,
330,01/26/20 09:15:00 PM,45.648,,,,
331,01/26/20 09:30:00 PM,45.466,,,,
332,01/26/20 09:45:00 PM,45.286,,,,
333,01/26/20 10:00:00 PM,45.104,,,,
334,01/26/20 10:15:00 PM,44.742,,,,
335,01/26/20 10:30:00 PM,44.742,,,,
336,01/26/20 10:45:00 PM,44.742,,,,
337,01/26/20 11:00:00 PM,44.742,,,,
338,01/26/20 11:15:00 PM,44.742,,,,
339,01/26/20 11:30:00 PM,44.560,,,,
340,01/26/20 11:45:00 PM,44.560,,,,
341,01/27/20 12:00:00 AM,44.560,,,,
342,01/27/20 12:15:00 AM,44.379,,,,
343,01/27/20 12:30:00 AM,44.195,,,,
344,01/27/20 12:45:00 AM,44.379,,,,
345,01/27/20 01:00:00 AM,44.379,,,,
346,01/27/20 01:15:00 AM,44.013,,,,
347,01/27/20 01:30:00 AM,43.831,,,,
348,01/27/20 01:45:00 AM,43.466,,,,
349,01/27/20 02:00:00 AM,43.099,,,,
350,01/27/20 02:15:00 AM,43.099,,,,
351,01/27/20 02:30:00 AM,43.099,,,,
352,01/27/20 02:45:00 AM,43.099,,,,
353,01/27/20 03:00:00 AM,42.915,,,,
354,01/27/20 03:15:00 AM,42.915,,,,
355,01/27/20 03:30:00 AM,42.732,,,,
356,01/27/20 03:45:00 AM,42.732,,,,
357,01/27/20 04:00:00 AM,42.732,,,,
358,01/27/20 04:15:00 AM,42.548,,,,
359,01/27/20 04:30:00 AM,42.363,,,,
360,01/27/20 04:45:00 AM,42.363,,,,
361,01/27/20 05:00:00 AM,42.179,,,,
362,01/27/20 05:15:00 AM,41.994,,,,
363,01/27/20 05:30:00 AM,41.994,,,,
364,01/27/20 05:45:00 AM,41.810,,,,
365,01/27/20 06:00:00 AM,41.810,,,,
366,01/27/20 06:15:00 AM,41.810,,,,
367,01/27/20 06:30:00 AM,41.625,,,,
368,01/27/20 06:45:00 AM,41.625,,,,
369,01/27/20 07:00:00 AM,41.625,,,,
370,01/27/20 07:15:00 AM,41.625,,,,
371,01/27/20 07:30:00 AM,41.810,,,,
372,01/27/20 07:45:00 AM,41.810,,,,
373,01/27/20 08:00:00 AM,41.994,,,,
374,01/27/20 08:15:00 AM,42.179,,,,
375,01/27/20 08:30:00 AM,43.099,,,,
376,01/27/20 08:45:00 AM,45.104,,,,
377,01/27/20 09:00:00 AM,48.871,,,,
378,01/27/20 09:15:00 AM,50.819,,,,
379,01/27/20 09:30:00 AM,52.050,,,,
380,01/27/20 09:45:00 AM,52.925,,,,
381,01/27/20 10:00:00 AM,53.798,,,,
382,01/27/20 10:15:00 AM,55.017,,,,
383,01/27/20 10:30:00 AM,56.577,,,,
384,01/27/20 10:45:00 AM,57.958,,,,
385,01/27/20 11:00:00 AM,59.337,,,,
386,01/27/20 11:15:00 AM,61.398,,,,
387,01/27/20 11:30:00 AM,63.968,,,,
388,01/27/20 11:45:00 AM,66.537,,,,
389,01/27/20 12:00:00 PM,69.107,,,,
390,01/27/20 12:15:00 PM,70.995,,,,
391,01/27/20 12:30:00 PM,72.718,,,,
392,01/27/20 12:45:00 PM,72.891,,,,
393,01/27/20 01:00:00 PM,73.753,,,,
394,01/27/20 01:15:00 PM,74.619,,,,
395,01/27/20 01:30:00 PM,74.619,,,,
396,01/27/20 01:45:00 PM,74.098,,,,
397,01/27/20 02:00:00 PM,72.545,,,,
398,01/27/20 02:15:00 PM,69.793,,,,
399,01/27/20 02:30:00 PM,68.077,,,,
400,01/27/20 02:45:00 PM,70.308,,,,
401,01/27/20 03:00:00 PM,70.137,,,,
402,01/27/20 03:15:00 PM,67.735,,,,
403,01/27/20 03:30:00 PM,65.338,,,,
404,01/27/20 03:45:00 PM,63.797,,,,
405,01/27/20 04:00:00 PM,62.598,,,,
406,01/27/20 04:15:00 PM,61.398,,,,
407,01/27/20 04:30:00 PM,60.024,,,,
408,01/27/20 04:45:00 PM,58.820,,,,
409,01/27/20 05:00:00 PM,57.268,,,,
410,01/27/20 05:15:00 PM,55.537,,,,
411,01/27/20 05:30:00 PM,54.147,,,,
412,01/27/20 05:45:00 PM,52.925,,,,
413,01/27/20 06:00:00 PM,52.050,,,,
414,01/27/20 06:15:00 PM,51.346,,,,
415,01/27/20 06:30:00 PM,50.819,,,,
416,01/27/20 06:45:00 PM,50.290,,,,
417,01/27/20 07:00:00 PM,49.759,,,,
418,01/27/20 07:15:00 PM,49.404,,,,
419,01/27/20 07:30:00 PM,49.050,,,,
420,01/27/20 07:45:00 PM,48.517,,,,
421,01/27/20 08:00:00 PM,48.160,,,,
422,01/27/20 08:15:00 PM,47.624,,,,
423,01/27/20 08:30:00 PM,47.266,,,,
424,01/27/20 08:45:00 PM,46.908,,,,
425,01/27/20 09:00:00 PM,46.548,,,,
426,01/27/20 09:15:00 PM,46.369,,,,
427,01/27/20 09:30:00 PM,46.188,,,,
428,01/27/20 09:45:00 PM,46.008,,,,
429,01/27/20 10:00:00 PM,46.008,,,,
430,01/27/20 10:15:00 PM,46.188,,,,
431,01/27/20 10:30:00 PM,46.008,,,,
432,01/27/20 10:45:00 PM,46.008,,,,
433,01/27/20 11:00:00 PM,46.008,,,,
434,01/27/20 11:15:00 PM,46.008,,,,
435,01/27/20 11:30:00 PM,45.828,,,,
436,01/27/20 11:45:00 PM,45.648,,,,
437,01/28/20 12:00:00 AM,45.466,,,,
438,01/28/20 12:15:00 AM,45.286,,,,
439,01/28/20 12:30:00 AM,45.286,,,,
440,01/28/20 12:45:00 AM,45.286,,,,
441,01/28/20 01:00:00 AM,45.286,,,,
442,01/28/20 01:15:00 AM,45.286,,,,
443,01/28/20 01:30:00 AM,45.466,,,,
444,01/28/20 01:45:00 AM,45.648,,,,
445,01/28/20 02:00:00 AM,45.828,,,,
446,01/28/20 02:15:00 AM,46.008,,,,
447,01/28/20 02:30:00 AM,46.188,,,,
448,01/28/20 02:45:00 AM,46.369,,,,
449,01/28/20 03:00:00 AM,46.728,,,,
450,01/28/20 03:15:00 AM,46.908,,,,
451,01/28/20 03:30:00 AM,47.088,,,,
452,01/28/20 03:45:00 AM,47.624,,,,
453,01/28/20 04:00:00 AM,47.982,,,,
454,01/28/20 04:15:00 AM,48.160,,,,
455,01/28/20 04:30:00 AM,48.339,,,,
456,01/28/20 04:45:00 AM,48.339,,,,
457,01/28/20 05:00:00 AM,48.517,,,,
458,01/28/20 05:15:00 AM,48.695,,,,
459,01/28/20 05:30:00 AM,48.695,,,,
460,01/28/20 05:45:00 AM,48.871,,,,
461,01/28/20 06:00:00 AM,49.050,,,,
462,01/28/20 06:15:00 AM,49.228,,,,
463,01/28/20 06:30:00 AM,49.404,,,,
464,01/28/20 06:45:00 AM,49.404,,,,
465,01/28/20 07:00:00 AM,49.228,,,,
466,01/28/20 07:15:00 AM,48.695,,,,
467,01/28/20 07:30:00 AM,48.517,,,,
468,01/28/20 07:45:00 AM,48.517,,,,
469,01/28/20 08:00:00 AM,48.695,,,,
470,01/28/20 08:15:00 AM,49.228,,,,
471,01/28/20 08:30:00 AM,49.759,,,,
472,01/28/20 08:45:00 AM,50.113,,,,
473,01/28/20 09:00:00 AM,50.466,,,,
474,01/28/20 09:15:00 AM,51.172,,,,
475,01/28/20 09:30:00 AM,52.225,,,,
476,01/28/20 09:45:00 AM,52.925,,,,
477,01/28/20 10:00:00 AM,53.973,,,,
478,01/28/20 10:15:00 AM,55.364,,,,
479,01/28/20 10:30:00 AM,56.750,,,,
480,01/28/20 10:45:00 AM,57.268,,,,
481,01/28/20 11:00:00 AM,58.476,,,,
482,01/28/20 11:15:00 AM,61.054,,,,
483,01/28/20 11:30:00 AM,61.912,,,,
484,01/28/20 11:45:00 AM,62.598,,,,
485,01/28/20 12:00:00 PM,61.912,,,,
486,01/28/20 12:15:00 PM,59.337,,,,
487,01/28/20 12:30:00 PM,57.958,,,,
488,01/28/20 12:40:06 PM,,0.21,,,
489,01/28/20 12:45:00 PM,56.923,,,,
490,01/28/20 12:54:22 PM,,0.22,,,
491,01/28/20 01:00:00 PM,56.404,,,,
492,01/28/20 01:15:00 PM,56.404,,,,
493,01/28/20 01:26:31 PM,,0.23,,,
494,01/28/20 01:30:00 PM,56.404,,,,
495,01/28/20 01:45:00 PM,55.884,,,,
496,01/28/20 01:51:54 PM,,0.24,,,
497,01/28/20 02:00:00 PM,55.711,,,,
498,01/28/20 02:15:00 PM,57.096,,,,
499,01/28/20 02:30:00 PM,58.647,,,,
500,01/28/20 02:45:00 PM,59.851,,,,
501,01/28/20 03:00:00 PM,60.883,,,,
502,01/28/20 03:15:00 PM,62.083,,,,
503,01/28/20 03:30:00 PM,59.680,,,,
504,01/28/20 03:45:00 PM,58.303,,,,
505,01/28/20 04:00:00 PM,56.404,,,,
506,01/28/20 04:15:00 PM,55.711,,,,
507,01/28/20 04:30:00 PM,54.842,,,,
508,01/28/20 04:45:00 PM,53.623,,,,
509,01/28/20 05:00:00 PM,52.925,,,,
510,01/28/20 05:15:00 PM,52.750,,,,
511,01/28/20 05:30:00 PM,52.225,,,,
512,01/28/20 05:45:00 PM,51.523,,,,
513,01/28/20 06:00:00 PM,50.819,,,,
514,01/28/20 06:15:00 PM,50.290,,,,
515,01/28/20 06:30:00 PM,49.582,,,,
516,01/28/20 06:45:00 PM,49.228,,,,
517,01/28/20 07:00:00 PM,49.050,,,,
518,01/28/20 07:15:00 PM,48.695,,,,
519,01/28/20 07:30:00 PM,48.160,,,,
520,01/28/20 07:45:00 PM,47.802,,,,
521,01/28/20 08:00:00 PM,47.266,,,,
522,01/28/20 08:15:00 PM,46.908,,,,
523,01/28/20 08:30:00 PM,46.728,,,,
524,01/28/20 08:45:00 PM,46.548,,,,
525,01/28/20 09:00:00 PM,46.369,,,,
526,01/28/20 09:15:00 PM,46.188,,,,
527,01/28/20 09:30:00 PM,46.008,,,,
528,01/28/20 09:45:00 PM,46.008,,,,
529,01/28/20 10:00:00 PM,46.188,,,,
530,01/28/20 10:15:00 PM,46.369,,,,
531,01/28/20 10:30:00 PM,46.548,,,,
532,01/28/20 10:45:00 PM,46.728,,,,
533,01/28/20 11:00:00 PM,46.188,,,,
534,01/28/20 11:15:00 PM,46.188,,,,
535,01/28/20 11:30:00 PM,46.369,,,,
536,01/28/20 11:45:00 PM,46.369,,,,
537,01/29/20 12:00:00 AM,46.008,,,,
538,01/29/20 12:15:00 AM,45.828,,,,
539,01/29/20 12:30:00 AM,45.828,,,,
540,01/29/20 12:45:00 AM,45.648,,,,
541,01/29/20 01:00:00 AM,45.466,,,,
542,01/29/20 01:15:00 AM,45.648,,,,
543,01/29/20 01:30:00 AM,46.008,,,,
544,01/29/20 01:45:00 AM,45.648,,,,
545,01/29/20 02:00:00 AM,45.286,,,,
546,01/29/20 02:15:00 AM,45.104,,,,
547,01/29/20 02:30:00 AM,44.922,,,,
548,01/29/20 02:45:00 AM,44.922,,,,
549,01/29/20 03:00:00 AM,45.104,,,,
550,01/29/20 03:15:00 AM,44.922,,,,
551,01/29/20 03:30:00 AM,44.560,,,,
552,01/29/20 03:45:00 AM,44.195,,,,
553,01/29/20 04:00:00 AM,43.831,,,,
